iMax B6 mini;Outlet A
Time [hh:mm:ss.SSS];Voltage [V];Current [A];Capacity [mAh];Temperature Ext [°C];Temperature Int [°C];BatteryRi [m?]
00:07:32.000;5.12;0.32;24;0.0;35.0;0.00
00:07:33.000;5.12;0.30;24;0.0;35.0;0.00
00:07:34.000;5.12;0.30;25;0.0;35.0;0.00
00:07:35.000;5.12;0.30;25;0.0;35.0;0.00
00:07:36.000;5.12;0.30;25;0.0;35.0;0.00
00:07:37.000;5.12;0.31;25;0.0;35.0;0.00
00:07:38.000;5.12;0.31;25;0.0;35.0;0.00
00:07:39.000;5.12;0.31;25;0.0;35.0;0.00
00:07:40.000;5.12;0.31;25;0.0;35.0;0.00
00:07:41.000;5.12;0.30;25;0.0;35.0;0.00
00:07:42.000;5.11;0.30;25;0.0;35.0;0.00
00:07:43.000;5.11;0.31;25;0.0;35.0;0.00
00:07:44.000;5.11;0.31;25;0.0;35.0;0.00
00:07:45.000;5.11;0.30;25;0.0;35.0;0.00
00:07:46.000;5.11;0.31;26;0.0;35.0;0.00
00:07:47.000;5.11;0.30;26;0.0;35.0;0.00
00:07:48.000;5.11;0.30;26;0.0;35.0;0.00
00:07:49.000;5.11;0.30;26;0.0;35.0;0.00
00:07:50.000;5.11;0.32;26;0.0;35.0;0.00
00:07:51.000;5.11;0.30;26;0.0;35.0;0.00
00:07:52.000;5.11;0.30;26;0.0;35.0;0.00
00:07:53.000;5.11;0.32;26;0.0;35.0;0.00
00:07:54.000;5.11;0.30;26;0.0;35.0;0.00
00:07:55.000;5.11;0.30;26;0.0;35.0;0.00
00:07:56.000;5.11;0.31;26;0.0;35.0;0.00
00:07:57.000;5.11;0.30;26;0.0;35.0;0.00
00:07:58.000;5.11;0.30;27;0.0;35.0;0.00
00:07:59.000;5.11;0.31;27;0.0;35.0;0.00
00:08:00.000;5.11;0.30;27;0.0;35.0;0.00
00:08:01.000;5.11;0.30;27;0.0;35.0;0.00
00:08:02.000;5.11;0.30;27;0.0;35.0;0.00
00:08:03.000;5.11;0.30;27;0.0;35.0;0.00
00:08:04.000;5.11;0.31;27;0.0;35.0;0.00
00:08:05.000;5.11;0.30;27;0.0;35.0;0.00
00:08:06.000;5.11;0.30;27;0.0;35.0;0.00
00:08:07.000;5.11;0.31;27;0.0;35.0;0.00
00:08:08.000;5.11;0.30;27;0.0;35.0;0.00
00:08:09.000;5.11;0.30;27;0.0;35.0;0.00
00:08:10.000;5.11;0.30;28;0.0;35.0;0.00
00:08:11.000;5.11;0.30;28;0.0;35.0;0.00
00:08:12.000;5.11;0.32;28;0.0;35.0;0.00
00:08:13.000;5.11;0.30;28;0.0;35.0;0.00
00:08:14.000;5.11;0.30;28;0.0;35.0;0.00
00:08:15.000;5.11;0.31;28;0.0;35.0;0.00
00:08:16.000;5.11;0.30;28;0.0;35.0;0.00
00:08:17.000;5.11;0.31;28;0.0;35.0;0.00
00:08:18.000;5.11;0.30;28;0.0;35.0;0.00
00:08:19.000;5.11;0.30;28;0.0;35.0;0.00
00:08:20.000;5.11;0.32;28;0.0;35.0;0.00
00:08:21.000;5.11;0.30;28;0.0;35.0;0.00
00:08:22.000;5.11;0.31;29;0.0;35.0;0.00
00:08:23.000;5.11;0.30;29;0.0;35.0;0.00
00:08:24.000;5.11;0.30;29;0.0;35.0;0.00
00:08:25.000;5.11;0.31;29;0.0;35.0;0.00
00:08:26.000;5.11;0.31;29;0.0;35.0;0.00
00:08:27.000;5.11;0.31;29;0.0;35.0;0.00
00:08:28.000;5.11;0.30;29;0.0;35.0;0.00
00:08:29.000;5.11;0.30;29;0.0;35.0;0.00
00:08:30.000;5.11;0.30;29;0.0;35.0;0.00
00:08:31.000;5.11;0.30;29;0.0;35.0;0.00
00:08:32.000;5.11;0.32;29;0.0;35.0;0.00
00:08:33.000;5.11;0.30;29;0.0;35.0;0.00
00:08:34.000;5.10;0.30;30;0.0;35.0;0.00
00:08:35.000;5.10;0.30;30;0.0;35.0;0.00
00:08:36.000;5.10;0.30;30;0.0;35.0;0.00
00:08:37.000;5.10;0.30;30;0.0;35.0;0.00
00:08:38.000;5.10;0.32;30;0.0;35.0;0.00
00:08:39.000;5.10;0.30;30;0.0;35.0;0.00
00:08:40.000;5.10;0.30;30;0.0;35.0;0.00
00:08:41.000;5.10;0.30;30;0.0;35.0;0.00
00:08:42.000;5.10;0.30;30;0.0;35.0;0.00
00:08:43.000;5.10;0.30;30;0.0;35.0;0.00
00:08:44.000;5.10;0.31;30;0.0;35.0;0.00
00:08:45.000;5.10;0.30;31;0.0;35.0;0.00
00:08:46.000;5.10;0.30;31;0.0;35.0;0.00
00:08:47.000;5.10;0.30;31;0.0;35.0;0.00
00:08:48.000;5.10;0.30;31;0.0;35.0;0.00
00:08:49.000;5.10;0.30;31;0.0;35.0;0.00
00:08:50.000;5.10;0.30;31;0.0;35.0;0.00
00:08:51.000;5.10;0.30;31;0.0;35.0;0.00
00:08:52.000;5.10;0.30;31;0.0;35.0;0.00
00:08:53.000;5.10;0.30;31;0.0;35.0;0.00
00:08:54.000;5.10;0.31;31;0.0;35.0;0.00
00:08:55.000;5.10;0.31;31;0.0;35.0;0.00
00:08:56.000;5.10;0.31;31;0.0;35.0;0.00
00:08:57.000;5.10;0.30;32;0.0;35.0;0.00
00:08:58.000;5.10;0.31;32;0.0;35.0;0.00
00:08:59.000;5.10;0.30;32;0.0;35.0;0.00
00:09:00.000;5.10;0.30;32;0.0;35.0;0.00
00:09:01.000;5.10;0.30;32;0.0;35.0;0.00
00:09:02.000;5.10;0.32;32;0.0;35.0;0.00
00:09:03.000;5.10;0.30;32;0.0;35.0;0.00
00:09:04.000;5.10;0.30;32;0.0;35.0;0.00
00:09:05.000;5.10;0.30;32;0.0;35.0;0.00
00:09:06.000;5.10;0.31;32;0.0;35.0;0.00
00:09:07.000;5.10;0.30;32;0.0;35.0;0.00
00:09:08.000;5.10;0.30;32;0.0;35.0;0.00
00:09:09.000;5.10;0.31;32;0.0;35.0;0.00
00:09:10.000;5.10;0.30;33;0.0;35.0;0.00
00:09:11.000;5.10;0.30;33;0.0;35.0;0.00
00:09:12.000;5.10;0.30;33;0.0;35.0;0.00
00:09:13.000;5.10;0.31;33;0.0;35.0;0.00
00:09:14.000;5.10;0.30;33;0.0;35.0;0.00
00:09:15.000;5.10;0.30;33;0.0;35.0;0.00
00:09:16.000;5.10;0.31;33;0.0;35.0;0.00
00:09:17.000;5.10;0.30;33;0.0;35.0;0.00
00:09:18.000;5.10;0.30;33;0.0;35.0;0.00
00:09:19.000;5.10;0.30;33;0.0;35.0;0.00
00:09:20.000;5.10;0.31;33;0.0;35.0;0.00
00:09:21.000;5.10;0.30;33;0.0;35.0;0.00
00:09:22.000;5.10;0.30;34;0.0;35.0;0.00
00:09:23.000;5.09;0.31;34;0.0;35.0;0.00
00:09:24.000;5.09;0.30;34;0.0;35.0;0.00
00:09:25.000;5.10;0.30;34;0.0;35.0;0.00
00:09:26.000;5.09;0.32;34;0.0;35.0;0.00
00:09:27.000;5.09;0.30;34;0.0;35.0;0.00
00:09:28.000;5.09;0.31;34;0.0;35.0;0.00
00:09:29.000;5.09;0.30;34;0.0;35.0;0.00
00:09:30.000;5.09;0.30;34;0.0;35.0;0.00
00:09:31.000;5.09;0.31;34;0.0;35.0;0.00
00:09:32.000;5.09;0.30;34;0.0;35.0;0.00
00:09:33.000;5.09;0.31;34;0.0;35.0;0.00
00:09:34.000;5.09;0.30;35;0.0;35.0;0.00
00:09:35.000;5.09;0.30;35;0.0;35.0;0.00
00:09:36.000;5.09;0.30;35;0.0;35.0;0.00
00:09:37.000;5.09;0.31;35;0.0;35.0;0.00
00:09:38.000;5.09;0.30;35;0.0;35.0;0.00
00:09:39.000;5.09;0.30;35;0.0;35.0;0.00
00:09:40.000;5.09;0.31;35;0.0;35.0;0.00
00:09:41.000;5.09;0.30;35;0.0;35.0;0.00
00:09:42.000;5.09;0.30;35;0.0;35.0;0.00
00:09:43.000;5.09;0.30;35;0.0;35.0;0.00
00:09:44.000;5.09;0.31;35;0.0;35.0;0.00
00:09:45.000;5.09;0.31;36;0.0;35.0;0.00
00:09:46.000;5.09;0.31;36;0.0;35.0;0.00
00:09:47.000;5.09;0.30;36;0.0;35.0;0.00
00:09:48.000;5.09;0.30;36;0.0;35.0;0.00
00:09:49.000;5.09;0.30;36;0.0;35.0;0.00
00:09:50.000;5.09;0.31;36;0.0;35.0;0.00
00:09:51.000;5.09;0.30;36;0.0;35.0;0.00
00:09:52.000;5.09;0.30;36;0.0;35.0;0.00
00:09:53.000;5.09;0.30;36;0.0;35.0;0.00
00:09:54.000;5.09;0.30;36;0.0;35.0;0.00
00:09:55.000;5.09;0.30;36;0.0;35.0;0.00
00:09:56.000;5.09;0.32;36;0.0;35.0;0.00
00:09:57.000;5.09;0.30;37;0.0;35.0;0.00
00:09:58.000;5.09;0.30;37;0.0;35.0;0.00
00:09:59.000;5.09;0.30;37;0.0;35.0;0.00
00:10:00.000;5.09;0.30;37;0.0;35.0;0.00
00:10:01.000;5.09;0.31;37;0.0;35.0;0.00
00:10:02.000;5.09;0.30;37;0.0;35.0;0.00
00:10:03.000;5.09;0.30;37;0.0;35.0;0.00
00:10:04.000;5.09;0.30;37;0.0;35.0;0.00
00:10:05.000;5.09;0.31;37;0.0;35.0;0.00
00:10:06.000;5.09;0.31;37;0.0;35.0;0.00
00:10:07.000;5.09;0.30;37;0.0;35.0;0.00
00:10:08.000;5.09;0.30;37;0.0;35.0;0.00
00:10:09.000;5.09;0.30;37;0.0;35.0;0.00
00:10:10.000;5.09;0.30;38;0.0;35.0;0.00
00:10:11.000;5.09;0.30;38;0.0;35.0;0.00
00:10:12.000;5.09;0.30;38;0.0;35.0;0.00
00:10:13.000;5.09;0.31;38;0.0;35.0;0.00
00:10:14.000;5.09;0.30;38;0.0;35.0;0.00
00:10:15.000;5.09;0.31;38;0.0;35.0;0.00
00:10:16.000;5.09;0.30;38;0.0;35.0;0.00
00:10:17.000;5.09;0.30;38;0.0;35.0;0.00
00:10:18.000;5.08;0.31;38;0.0;35.0;0.00
00:10:19.000;5.08;0.30;38;0.0;35.0;0.00
00:10:20.000;5.08;0.30;38;0.0;35.0;0.00
00:10:21.000;5.08;0.31;39;0.0;35.0;0.00
00:10:22.000;5.08;0.30;39;0.0;35.0;0.00
00:10:23.000;5.08;0.30;39;0.0;35.0;0.00
00:10:24.000;5.08;0.30;39;0.0;35.0;0.00
00:10:25.000;5.08;0.30;39;0.0;35.0;0.00
00:10:26.000;5.08;0.30;39;0.0;35.0;0.00
00:10:27.000;5.08;0.30;39;0.0;35.0;0.00
00:10:28.000;5.08;0.30;39;0.0;35.0;0.00
00:10:29.000;5.08;0.30;39;0.0;35.0;0.00
00:10:30.000;5.08;0.30;39;0.0;35.0;0.00
00:10:31.000;5.08;0.31;39;0.0;35.0;0.00
00:10:32.000;5.08;0.31;40;0.0;35.0;0.00
00:10:33.000;5.08;0.30;40;0.0;35.0;0.00
00:10:34.000;5.08;0.31;40;0.0;35.0;0.00
00:10:35.000;5.08;0.31;40;0.0;35.0;0.00
00:10:36.000;5.08;0.32;40;0.0;35.0;0.00
00:10:37.000;5.08;0.30;40;0.0;35.0;0.00
00:10:38.000;5.08;0.30;40;0.0;35.0;0.00
00:10:39.000;5.08;0.31;40;0.0;35.0;0.00
00:10:40.000;5.08;0.30;40;0.0;35.0;0.00
00:10:41.000;5.08;0.31;40;0.0;35.0;0.00
00:10:42.000;5.08;0.30;40;0.0;35.0;0.00
00:10:43.000;5.08;0.30;40;0.0;35.0;0.00
00:10:44.000;5.08;0.32;41;0.0;35.0;0.00
00:10:45.000;5.08;0.30;41;0.0;35.0;0.00
00:10:46.000;5.08;0.30;41;0.0;35.0;0.00
00:10:47.000;5.08;0.30;41;0.0;35.0;0.00
00:10:48.000;5.08;0.30;41;0.0;35.0;0.00
00:10:49.000;5.08;0.30;41;0.0;35.0;0.00
00:10:50.000;5.08;0.31;41;0.0;35.0;0.00
00:10:51.000;5.08;0.30;41;0.0;35.0;0.00
00:10:52.000;5.08;0.30;41;0.0;35.0;0.00
00:10:53.000;5.08;0.30;41;0.0;35.0;0.00
00:10:54.000;5.08;0.30;41;0.0;35.0;0.00
00:10:55.000;5.08;0.30;41;0.0;35.0;0.00
00:10:56.000;5.08;0.31;42;0.0;35.0;0.00
00:10:57.000;5.08;0.31;42;0.0;35.0;0.00
00:10:58.000;5.08;0.31;42;0.0;35.0;0.00
00:10:59.000;5.08;0.31;42;0.0;35.0;0.00
00:11:00.000;5.08;0.31;42;0.0;35.0;0.00
00:11:01.000;5.08;0.30;42;0.0;35.0;0.00
00:11:02.000;5.08;0.31;42;0.0;35.0;0.00
00:11:03.000;5.08;0.30;42;0.0;35.0;0.00
00:11:04.000;5.08;0.30;42;0.0;35.0;0.00
00:11:05.000;5.08;0.31;42;0.0;35.0;0.00
00:11:06.000;5.08;0.30;42;0.0;35.0;0.00
00:11:07.000;5.08;0.30;42;0.0;35.0;0.00
00:11:08.000;5.08;0.32;42;0.0;35.0;0.00
00:11:09.000;5.08;0.30;43;0.0;35.0;0.00
00:11:10.000;5.08;0.30;43;0.0;35.0;0.00
00:11:11.000;5.08;0.31;43;0.0;35.0;0.00
00:11:12.000;5.08;0.30;43;0.0;35.0;0.00
00:11:13.000;5.08;0.31;43;0.0;35.0;0.00
00:11:14.000;5.08;0.30;43;0.0;35.0;0.00
00:11:15.000;5.08;0.30;43;0.0;35.0;0.00
00:11:16.000;5.08;0.30;43;0.0;35.0;0.00
00:11:17.000;5.08;0.31;43;0.0;35.0;0.00
00:11:18.000;5.08;0.30;43;0.0;35.0;0.00
00:11:19.000;5.08;0.30;43;0.0;35.0;0.00
00:11:20.000;5.08;0.31;43;0.0;35.0;0.00
00:11:21.000;5.08;0.31;44;0.0;35.0;0.00
00:11:22.000;5.07;0.30;44;0.0;35.0;0.00
00:11:23.000;5.07;0.30;44;0.0;35.0;0.00
00:11:24.000;5.07;0.30;44;0.0;35.0;0.00
00:11:25.000;5.07;0.30;44;0.0;35.0;0.00
00:11:26.000;5.07;0.30;44;0.0;35.0;0.00
00:11:27.000;5.07;0.30;44;0.0;35.0;0.00
00:11:28.000;5.07;0.30;44;0.0;35.0;0.00
00:11:29.000;5.07;0.31;44;0.0;35.0;0.00
00:11:30.000;5.07;0.30;44;0.0;35.0;0.00
00:11:31.000;5.07;0.30;44;0.0;35.0;0.00
00:11:32.000;5.07;0.30;44;0.0;35.0;0.00
00:11:33.000;5.07;0.30;45;0.0;35.0;0.00
00:11:34.000;5.07;0.30;45;0.0;35.0;0.00
00:11:35.000;5.07;0.30;45;0.0;35.0;0.00
00:11:36.000;5.07;0.31;45;0.0;35.0;0.00
00:11:37.000;5.07;0.31;45;0.0;35.0;0.00
00:11:38.000;5.07;0.32;45;0.0;35.0;0.00
00:11:39.000;5.07;0.30;45;0.0;35.0;0.00
00:11:40.000;5.07;0.30;45;0.0;35.0;0.00
00:11:41.000;5.07;0.30;45;0.0;35.0;0.00
00:11:42.000;5.07;0.30;45;0.0;35.0;0.00
00:11:43.000;5.07;0.31;45;0.0;35.0;0.00
00:11:44.000;5.07;0.30;45;0.0;35.0;0.00
00:11:45.000;5.07;0.30;46;0.0;35.0;0.00
00:11:46.000;5.07;0.30;46;0.0;35.0;0.00
00:11:47.000;5.07;0.30;46;0.0;35.0;0.00
00:11:48.000;5.07;0.30;46;0.0;35.0;0.00
00:11:49.000;5.07;0.31;46;0.0;35.0;0.00
00:11:50.000;5.07;0.30;46;0.0;35.0;0.00
00:11:51.000;5.07;0.30;46;0.0;35.0;0.00
00:11:52.000;5.07;0.30;46;0.0;35.0;0.00
00:11:53.000;5.07;0.30;46;0.0;35.0;0.00
00:11:54.000;5.07;0.31;46;0.0;35.0;0.00
00:11:55.000;5.07;0.31;46;0.0;35.0;0.00
00:11:56.000;5.07;0.30;47;0.0;35.0;0.00
00:11:57.000;5.07;0.31;47;0.0;35.0;0.00
00:11:58.000;5.07;0.31;47;0.0;35.0;0.00
00:11:59.000;5.07;0.31;47;0.0;35.0;0.00
00:12:00.000;5.07;0.30;47;0.0;35.0;0.00
00:12:01.000;5.07;0.30;47;0.0;36.0;0.00
00:12:02.000;5.07;0.30;47;0.0;35.0;0.00
00:12:03.000;5.07;0.30;47;0.0;36.0;0.00
00:12:04.000;5.07;0.30;47;0.0;36.0;0.00
00:12:05.000;5.07;0.30;47;0.0;36.0;0.00
00:12:06.000;5.07;0.31;47;0.0;36.0;0.00
00:12:07.000;5.07;0.31;47;0.0;36.0;0.00
00:12:08.000;5.07;0.30;48;0.0;36.0;0.00
00:12:09.000;5.07;0.30;48;0.0;36.0;0.00
00:12:10.000;5.07;0.30;48;0.0;36.0;0.00
00:12:11.000;5.07;0.30;48;0.0;36.0;0.00
00:12:12.000;5.07;0.30;48;0.0;36.0;0.00
00:12:13.000;5.07;0.31;48;0.0;36.0;0.00
00:12:14.000;5.07;0.30;48;0.0;36.0;0.00
00:12:15.000;5.07;0.30;48;0.0;36.0;0.00
00:12:16.000;5.07;0.30;48;0.0;36.0;0.00
00:12:17.000;5.07;0.30;48;0.0;36.0;0.00
00:12:18.000;5.07;0.30;48;0.0;36.0;0.00
00:12:19.000;5.07;0.30;49;0.0;36.0;0.00
00:12:20.000;5.07;0.30;49;0.0;36.0;0.00
00:12:21.000;5.07;0.31;49;0.0;36.0;0.00
00:12:22.000;5.07;0.31;49;0.0;36.0;0.00
00:12:23.000;5.07;0.30;49;0.0;36.0;0.00
00:12:24.000;5.07;0.30;49;0.0;36.0;0.00
00:12:25.000;5.07;0.30;49;0.0;36.0;0.00
00:12:26.000;5.06;0.30;49;0.0;36.0;0.00
00:12:27.000;5.06;0.31;49;0.0;36.0;0.00
00:12:28.000;5.06;0.30;49;0.0;36.0;0.00
00:12:29.000;5.06;0.31;49;0.0;36.0;0.00
00:12:30.000;5.06;0.30;49;0.0;36.0;0.00
00:12:31.000;5.06;0.30;49;0.0;36.0;0.00
00:12:32.000;5.06;0.32;50;0.0;36.0;0.00
00:12:33.000;5.06;0.31;50;0.0;36.0;0.00
00:12:34.000;5.06;0.30;50;0.0;36.0;0.00
00:12:35.000;5.06;0.30;50;0.0;36.0;0.00
00:12:36.000;5.06;0.30;50;0.0;36.0;0.00
00:12:37.000;5.06;0.31;50;0.0;36.0;0.00
00:12:38.000;5.06;0.30;50;0.0;36.0;0.00
00:12:39.000;5.06;0.30;50;0.0;36.0;0.00
00:12:40.000;5.06;0.31;50;0.0;36.0;0.00
00:12:41.000;5.06;0.31;50;0.0;36.0;0.00
00:12:42.000;5.06;0.30;50;0.0;36.0;0.00
00:12:43.000;5.06;0.31;50;0.0;36.0;0.00
00:12:44.000;5.06;0.30;51;0.0;36.0;0.00
00:12:45.000;5.06;0.31;51;0.0;36.0;0.00
00:12:46.000;5.06;0.31;51;0.0;36.0;0.00
00:12:47.000;5.06;0.31;51;0.0;36.0;0.00
00:12:48.000;5.06;0.30;51;0.0;36.0;0.00
00:12:49.000;5.06;0.31;51;0.0;36.0;0.00
00:12:50.000;5.06;0.31;51;0.0;36.0;0.00
00:12:51.000;5.06;0.30;51;0.0;36.0;0.00
00:12:52.000;5.06;0.31;51;0.0;36.0;0.00
00:12:53.000;5.06;0.30;51;0.0;36.0;0.00
00:12:54.000;5.06;0.30;51;0.0;36.0;0.00
00:12:55.000;5.06;0.30;51;0.0;36.0;0.00
00:12:56.000;5.06;0.30;52;0.0;36.0;0.00
00:12:57.000;5.06;0.30;52;0.0;36.0;0.00
00:12:58.000;5.06;0.31;52;0.0;36.0;0.00
00:12:59.000;5.06;0.30;52;0.0;36.0;0.00
00:13:00.000;5.06;0.31;52;0.0;36.0;0.00
00:13:01.000;5.06;0.30;52;0.0;36.0;0.00
00:13:02.000;5.06;0.30;52;0.0;36.0;0.00
00:13:03.000;5.06;0.31;52;0.0;36.0;0.00
00:13:04.000;5.06;0.30;52;0.0;36.0;0.00
00:13:05.000;5.06;0.30;52;0.0;36.0;0.00
00:13:06.000;5.06;0.30;52;0.0;36.0;0.00
00:13:07.000;5.06;0.30;53;0.0;36.0;0.00
00:13:08.000;5.06;0.31;53;0.0;36.0;0.00
00:13:09.000;5.06;0.30;53;0.0;36.0;0.00
00:13:10.000;5.06;0.30;53;0.0;36.0;0.00
00:13:11.000;5.06;0.30;53;0.0;36.0;0.00
00:13:12.000;5.06;0.30;53;0.0;36.0;0.00
00:13:13.000;5.06;0.32;53;0.0;36.0;0.00
00:13:14.000;5.06;0.30;53;0.0;36.0;0.00
00:13:15.000;5.06;0.31;53;0.0;36.0;0.00
00:13:16.000;5.06;0.31;53;0.0;36.0;0.00
00:13:17.000;5.06;0.31;53;0.0;36.0;0.00
00:13:18.000;5.06;0.31;53;0.0;36.0;0.00
00:13:19.000;5.06;0.30;54;0.0;36.0;0.00
00:13:20.000;5.06;0.32;54;0.0;36.0;0.00
00:13:21.000;5.06;0.30;54;0.0;36.0;0.00
00:13:22.000;5.06;0.30;54;0.0;36.0;0.00
00:13:23.000;5.06;0.30;54;0.0;36.0;0.00
00:13:24.000;5.06;0.30;54;0.0;36.0;0.00
00:13:25.000;5.05;0.30;54;0.0;36.0;0.00
00:13:26.000;5.05;0.31;54;0.0;36.0;0.00
00:13:27.000;5.05;0.31;54;0.0;36.0;0.00
00:13:28.000;5.05;0.30;54;0.0;36.0;0.00
00:13:29.000;5.05;0.30;54;0.0;36.0;0.00
00:13:30.000;5.05;0.30;54;0.0;36.0;0.00
00:13:31.000;5.05;0.30;55;0.0;36.0;0.00
00:13:32.000;5.05;0.30;55;0.0;36.0;0.00
00:13:33.000;5.05;0.30;55;0.0;36.0;0.00
00:13:34.000;5.05;0.31;55;0.0;36.0;0.00
00:13:35.000;5.05;0.30;55;0.0;36.0;0.00
00:13:36.000;5.05;0.31;55;0.0;36.0;0.00
00:13:37.000;5.05;0.31;55;0.0;36.0;0.00
00:13:38.000;5.05;0.30;55;0.0;36.0;0.00
00:13:39.000;5.05;0.30;55;0.0;36.0;0.00
00:13:40.000;5.05;0.30;55;0.0;36.0;0.00
00:13:41.000;5.05;0.31;55;0.0;36.0;0.00
00:13:42.000;5.05;0.30;55;0.0;36.0;0.00
00:13:43.000;5.05;0.30;56;0.0;36.0;0.00
00:13:44.000;5.05;0.31;56;0.0;36.0;0.00
00:13:45.000;5.05;0.30;56;0.0;36.0;0.00
00:13:46.000;5.05;0.30;56;0.0;36.0;0.00
00:13:47.000;5.05;0.31;56;0.0;36.0;0.00
00:13:48.000;5.05;0.32;56;0.0;36.0;0.00
00:13:49.000;5.05;0.31;56;0.0;36.0;0.00
00:13:50.000;5.05;0.31;56;0.0;36.0;0.00
00:13:51.000;5.05;0.30;56;0.0;36.0;0.00
00:13:52.000;5.05;0.30;56;0.0;36.0;0.00
00:13:53.000;5.05;0.30;56;0.0;36.0;0.00
00:13:54.000;5.05;0.30;56;0.0;36.0;0.00
00:13:55.000;5.05;0.30;57;0.0;36.0;0.00
00:13:56.000;5.05;0.30;57;0.0;36.0;0.00
00:13:57.000;5.05;0.30;57;0.0;36.0;0.00
00:13:58.000;5.05;0.30;57;0.0;36.0;0.00
00:13:59.000;5.05;0.30;57;0.0;36.0;0.00
00:14:00.000;5.05;0.30;57;0.0;36.0;0.00
00:14:01.000;5.05;0.30;57;0.0;36.0;0.00
00:14:02.000;5.05;0.31;57;0.0;36.0;0.00
00:14:03.000;5.05;0.30;57;0.0;36.0;0.00
00:14:04.000;5.05;0.31;57;0.0;36.0;0.00
00:14:05.000;5.05;0.30;57;0.0;36.0;0.00
00:14:06.000;5.05;0.31;57;0.0;36.0;0.00
00:14:07.000;5.05;0.31;57;0.0;36.0;0.00
00:14:08.000;5.05;0.31;58;0.0;36.0;0.00
00:14:09.000;5.05;0.31;58;0.0;36.0;0.00
00:14:10.000;5.05;0.30;58;0.0;36.0;0.00
00:14:11.000;5.05;0.31;58;0.0;36.0;0.00
00:14:12.000;5.05;0.31;58;0.0;36.0;0.00
00:14:13.000;5.05;0.30;58;0.0;36.0;0.00
00:14:14.000;5.05;0.31;58;0.0;36.0;0.00
00:14:15.000;5.05;0.30;58;0.0;36.0;0.00
00:14:16.000;5.05;0.30;58;0.0;36.0;0.00
00:14:17.000;5.05;0.30;58;0.0;36.0;0.00
00:14:18.000;5.05;0.30;58;0.0;36.0;0.00
00:14:19.000;5.05;0.31;58;0.0;36.0;0.00
00:14:20.000;5.05;0.30;59;0.0;36.0;0.00
00:14:21.000;5.05;0.30;59;0.0;36.0;0.00
00:14:22.000;5.05;0.31;59;0.0;36.0;0.00
00:14:23.000;5.05;0.30;59;0.0;36.0;0.00
00:14:24.000;5.05;0.31;59;0.0;36.0;0.00
00:14:25.000;5.05;0.32;59;0.0;36.0;0.00
00:14:26.000;5.05;0.30;59;0.0;36.0;0.00
00:14:27.000;5.05;0.30;59;0.0;36.0;0.00
00:14:28.000;5.05;0.31;59;0.0;36.0;0.00
00:14:29.000;5.05;0.31;59;0.0;36.0;0.00
00:14:30.000;5.05;0.30;60;0.0;36.0;0.00
00:14:31.000;5.05;0.30;60;0.0;36.0;0.00
00:14:32.000;5.04;0.31;60;0.0;36.0;0.00
00:14:33.000;5.04;0.30;60;0.0;36.0;0.00
00:14:34.000;5.04;0.30;60;0.0;36.0;0.00
00:14:35.000;5.04;0.30;60;0.0;36.0;0.00
00:14:36.000;5.04;0.30;60;0.0;36.0;0.00
00:14:37.000;5.04;0.31;60;0.0;36.0;0.00
00:14:38.000;5.04;0.30;60;0.0;36.0;0.00
00:14:39.000;5.04;0.31;60;0.0;36.0;0.00
00:14:40.000;5.04;0.30;60;0.0;36.0;0.00
00:14:41.000;5.04;0.31;60;0.0;36.0;0.00
00:14:42.000;5.04;0.30;61;0.0;36.0;0.00
00:14:43.000;5.04;0.30;61;0.0;36.0;0.00
00:14:44.000;5.04;0.31;61;0.0;36.0;0.00
00:14:45.000;5.04;0.31;61;0.0;36.0;0.00
00:14:46.000;5.04;0.30;61;0.0;36.0;0.00
00:14:47.000;5.04;0.30;61;0.0;36.0;0.00
00:14:48.000;5.04;0.30;61;0.0;36.0;0.00
00:14:49.000;5.04;0.30;61;0.0;36.0;0.00
00:14:50.000;5.04;0.31;61;0.0;36.0;0.00
00:14:51.000;5.04;0.30;61;0.0;36.0;0.00
00:14:52.000;5.04;0.30;61;0.0;36.0;0.00
00:14:53.000;5.04;0.32;61;0.0;36.0;0.00
00:14:54.000;5.04;0.30;62;0.0;36.0;0.00
00:14:55.000;5.04;0.30;62;0.0;36.0;0.00
00:14:56.000;5.04;0.30;62;0.0;36.0;0.00
00:14:57.000;5.04;0.30;62;0.0;36.0;0.00
00:14:58.000;5.04;0.30;62;0.0;36.0;0.00
00:14:59.000;5.04;0.32;62;0.0;36.0;0.00
00:15:00.000;5.04;0.30;62;0.0;36.0;0.00
00:15:01.000;5.04;0.30;62;0.0;36.0;0.00
00:15:02.000;5.04;0.32;62;0.0;36.0;0.00
00:15:03.000;5.04;0.31;62;0.0;36.0;0.00
00:15:04.000;5.04;0.30;62;0.0;36.0;0.00
00:15:05.000;5.04;0.30;62;0.0;36.0;0.00
00:15:06.000;5.04;0.30;63;0.0;36.0;0.00
00:15:07.000;5.04;0.31;63;0.0;36.0;0.00
00:15:08.000;5.04;0.30;63;0.0;36.0;0.00
00:15:09.000;5.04;0.30;63;0.0;36.0;0.00
00:15:10.000;5.04;0.30;63;0.0;36.0;0.00
00:15:11.000;5.04;0.31;63;0.0;36.0;0.00
00:15:12.000;5.04;0.31;63;0.0;36.0;0.00
00:15:13.000;5.04;0.30;63;0.0;36.0;0.00
00:15:14.000;5.04;0.32;63;0.0;36.0;0.00
